Brand,Store Number,Ownership Type,City,State/Province,Country,Postcode,Longitude,Latitude,New_Country_Code,Avg_Temp_celcius,Continent
Starbucks,11873-106325,Company Owned,Marietta,GA,US,30067,-84.48,33.9,USA,7.939524,North America
Starbucks,72551-101501,Licensed,Martinez,GA,US,30907,-82.11,33.51,USA,7.939524,North America
Starbucks,72679-64284,Licensed,McDonough,GA,US,30253,-84.22,33.47,USA,7.939524,North America
Starbucks,10267-95176,Company Owned,McDonough,GA,US,30253,-84.22,33.46,USA,7.939524,North America
Starbucks,10683-101761,Company Owned,McDonough,GA,US,30253,-84.19,33.42,USA,7.939524,North America
Starbucks,14137-113152,Company Owned,Milledgeville,GA,US,31061,-83.26,33.11,USA,7.939524,North America
Starbucks,15954-152665,Licensed,Milledgeville,GA,US,31061,-83.27,33.15,USA,7.939524,North America
Starbucks,76909-128664,Licensed,Milton,GA,US,30004,-84.27,34.1,USA,7.939524,North America
Starbucks,47384-257987,Company Owned,Moultrie,GA,US,31788,-83.76,31.19,USA,7.939524,North America
Starbucks,15100-181047,Licensed,Newnan,GA,US,30265,-84.76,33.4,USA,7.939524,North America
Starbucks,73865-100234,Licensed,Newnan,GA,US,30265,-84.72,33.4,USA,7.939524,North America
Starbucks,8569-70963,Company Owned,Newnan,GA,US,30265,-84.75,33.4,USA,7.939524,North America
Starbucks,79467-101092,Licensed,Newnan,GA,US,30265,-84.75,33.38,USA,7.939524,North America
Starbucks,8501-53222,Company Owned,Norcross,GA,US,30093,-84.17,33.92,USA,7.939524,North America
Starbucks,15609-145308,Licensed,Norcross,GA,US,30092,-84.23,33.97,USA,7.939524,North America
Starbucks,14431-113182,Company Owned,Norcross,GA,US,30092,-84.2,33.97,USA,7.939524,North America
Starbucks,73973-132044,Licensed,Oakwood,GA,US,30542,-83.86,34.2,USA,7.939524,North America
Starbucks,27463-247724,Company Owned,Oakwood,GA,US,30566,-83.87,34.23,USA,7.939524,North America
Starbucks,76595-95739,Licensed,Peachtree City,GA,US,30269,-84.59,33.44,USA,7.939524,North America
Starbucks,26226-243764,Licensed,Peachtree City,GA,US,30269,-84.56,33.38,USA,7.939524,North America
Starbucks,8386-13006,Company Owned,Peachtree City,GA,US,30269,-84.59,33.4,USA,7.939524,North America
Starbucks,72891-90748,Licensed,Peachtree City,GA,US,30269,-84.59,33.44,USA,7.939524,North America
Starbucks,13369-106887,Company Owned,Peachtree City,GA,US,30269,-84.56,33.42,USA,7.939524,North America
Starbucks,8410-13002,Company Owned,Peachtree Corners,GA,US,30092,-84.23,33.96,USA,7.939524,North America
Starbucks,19248-100620,Company Owned,Pooler,GA,US,31322,-81.25,32.14,USA,7.939524,North America
Starbucks,73891-107434,Licensed,Richmond Hill,GA,US,31324,-81.31,31.95,USA,7.939524,North America
Starbucks,47252-243767,Licensed,Rincon,GA,US,31326,-81.23,32.28,USA,7.939524,North America
Starbucks,72552-121747,Licensed,Rome,GA,US,30161,-85.16,34.25,USA,7.939524,North America
Starbucks,11487-104441,Company Owned,Rome,GA,US,30161,-85.17,34.26,USA,7.939524,North America
Starbucks,8413-27032,Company Owned,Roswell,GA,US,30075,-84.39,34.0,USA,7.939524,North America
Starbucks,72171-26530,Licensed,Roswell,GA,US,30075,-84.4,34.06,USA,7.939524,North America
Starbucks,13946-112245,Company Owned,Roswell,GA,US,30075,-84.42,34.06,USA,7.939524,North America
Starbucks,980-1100,Company Owned,Roswell,GA,US,30076,-84.34,34.04,USA,7.939524,North America
Starbucks,9518-95443,Company Owned,Roswell,GA,US,30075,-84.38,34.06,USA,7.939524,North America
Starbucks,8207-214884,Company Owned,Roswell,GA,US,30076,-84.31,34.02,USA,7.939524,North America
Starbucks,13880-107832,Company Owned,Sandy Springs,GA,US,30342,-84.38,33.91,USA,7.939524,North America
Starbucks,70062-136744,Licensed,Sandy Springs,GA,US,30342,-84.38,33.91,USA,7.939524,North America
Starbucks,75844-100381,Licensed,Savannah,GA,US,31408,-81.23,32.14,USA,7.939524,North America
Starbucks,76271-90866,Licensed,Savannah,GA,US,31419,-81.17,31.98,USA,7.939524,North America
Starbucks,8429-239187,Company Owned,Savannah,GA,US,31406,-81.12,32.0,USA,7.939524,North America
Starbucks,75565-46819,Licensed,Savannah,GA,US,31408,-81.22,32.13,USA,7.939524,North America
Starbucks,8397-27030,Company Owned,Savannah,GA,US,31405,-81.11,32.02,USA,7.939524,North America
Starbucks,79279-99191,Licensed,Savannah,GA,US,31405,-81.23,32.03,USA,7.939524,North America
Starbucks,14467-117524,Company Owned,Savannah,GA,US,31404,-81.06,32.04,USA,7.939524,North America
Starbucks,29211-251945,Company Owned,Savannah,GA,US,31401,-81.09,32.08,USA,7.939524,North America
Starbucks,21585-176746,Licensed,Savannah,GA,US,31406,-81.11,32.0,USA,7.939524,North America
Starbucks,21468-211324,Licensed,Savannah,GA,US,31401,-81.09,32.07,USA,7.939524,North America
Starbucks,79437-105148,Licensed,Savannah,GA,US,31410,-80.98,32.02,USA,7.939524,North America
Starbucks,79261-100121,Licensed,Savannah,GA,US,31419,-81.17,31.98,USA,7.939524,North America
Starbucks,9896-98619,Company Owned,Savannah,GA,US,31406,-81.12,32.0,USA,7.939524,North America
Starbucks,76849-111226,Licensed,Savannah,GA,US,31404,-81.07,32.04,USA,7.939524,North America
Starbucks,8359-13010,Company Owned,Savannah,GA,US,31401,-81.09,32.08,USA,7.939524,North America
Starbucks,11046-100152,Company Owned,Smyrna,GA,US,30080,-84.49,33.84,USA,7.939524,North America
Starbucks,16652-159344,Licensed,Smyrna,GA,US,30080,-84.53,33.88,USA,7.939524,North America
Starbucks,8371-4173,Company Owned,Smyrna,GA,US,30080,-84.47,33.89,USA,7.939524,North America
Starbucks,76348-89101,Licensed,Smyrna,GA,US,30080,-84.48,33.9,USA,7.939524,North America
Starbucks,8760-94234,Company Owned,Snellville,GA,US,30078,-84.01,33.87,USA,7.939524,North America
Starbucks,76370-97099,Licensed,Snellville,GA,US,30078,-84.02,33.87,USA,7.939524,North America
Starbucks,13288-105702,Company Owned,St Simon's Island,GA,US,31522,-81.39,31.16,USA,7.939524,North America
Starbucks,13435-106332,Company Owned,Statesboro,GA,US,30458,-81.76,32.44,USA,7.939524,North America
Starbucks,75355-102086,Licensed,Statesboro,GA,US,30460,-81.81,32.48,USA,7.939524,North America
Starbucks,8118-95813,Company Owned,Stockbridge,GA,US,30281,-84.22,33.51,USA,7.939524,North America
Starbucks,79259-97219,Licensed,Stone Mountain,GA,US,30087,-84.13,33.84,USA,7.939524,North America
Starbucks,3990-141206,Licensed,Sugar Hill,GA,US,30518,-84.08,34.12,USA,7.939524,North America
Starbucks,76437-90751,Licensed,Suwanee,GA,US,30024,-84.17,34.1,USA,7.939524,North America
Starbucks,47757-242953,Licensed,Suwanee,GA,US,30024,-84.04,34.0,USA,7.939524,North America
Starbucks,10445-100938,Company Owned,Suwanee,GA,US,30024,-84.17,34.09,USA,7.939524,North America
Starbucks,72556-98406,Licensed,Suwanee,GA,US,30024,-84.07,34.06,USA,7.939524,North America
Starbucks,25249-240284,Company Owned,Suwanee,GA,US,30024,-84.05,34.04,USA,7.939524,North America
Starbucks,11488-104413,Company Owned,Suwanee,GA,US,30024,-84.09,34.05,USA,7.939524,North America
Starbucks,2854-90080,Company Owned,Tifton,GA,US,31794,-83.53,31.45,USA,7.939524,North America
Starbucks,8243-883,Company Owned,Tucker,GA,US,30084,-84.25,33.84,USA,7.939524,North America
Starbucks,13751-64724,Company Owned,Tucker,GA,US,30084,-84.21,33.86,USA,7.939524,North America
Starbucks,16886-175728,Licensed,Tucker,GA,US,30084,-84.25,33.85,USA,7.939524,North America
Starbucks,23358-219544,Company Owned,Valdosta,GA,US,31602,-83.3,30.88,USA,7.939524,North America
Starbucks,9557-75223,Company Owned,Valdosta,GA,US,31601,-83.33,30.84,USA,7.939524,North America
Starbucks,70300-110488,Licensed,Valdosta,GA,US,31698,-83.29,30.85,USA,7.939524,North America
Starbucks,10730-102458,Company Owned,Warner Robins,GA,US,31093,-83.67,32.62,USA,7.939524,North America
Starbucks,73822-120484,Licensed,Warner Robins,GA,US,31093,-83.7,32.62,USA,7.939524,North America
Starbucks,79384-104222,Licensed,Waycross,GA,US,31501,-82.34,31.21,USA,7.939524,North America
Starbucks,19560-198986,Licensed,West Marietta,GA,US,30064,-84.63,33.95,USA,7.939524,North America
Starbucks,13409-104791,Company Owned,Woodstock,GA,US,30188,-84.48,34.09,USA,7.939524,North America
Starbucks,27846-243564,Company Owned,Woodstock,GA,US,30188,-84.53,34.12,USA,7.939524,North America
Starbucks,72542-107438,Licensed,Woodstock,GA,US,30189,-84.56,34.11,USA,7.939524,North America
Starbucks,72630-32241,Licensed,Woodstock,GA,US,30189,-84.54,34.08,USA,7.939524,North America
Starbucks,8253-1225,Company Owned,Woodstock,GA,US,30189,-84.55,34.11,USA,7.939524,North America
Starbucks,23263-228010,Company Owned,Woodstock,GA,US,30188,-84.53,34.09,USA,7.939524,North America
Starbucks,21034-73360,Company Owned,Aiea,HI,US,96701,-157.93,21.38,USA,7.939524,North America
Starbucks,21053-99755,Company Owned,Aiea,HI,US,96818,-157.93,21.37,USA,7.939524,North America
Starbucks,21006-10033,Company Owned,Aiea,HI,US,96701,-157.94,21.38,USA,7.939524,North America
Starbucks,21005-10034,Company Owned,Aiea,HI,US,96701,-157.94,21.39,USA,7.939524,North America
Starbucks,21063-101700,Company Owned,Aiea,HI,US,96701,-157.95,21.39,USA,7.939524,North America
Starbucks,18818-161204,Company Owned,Ewa Beach,HI,US,96706,-158.02,21.33,USA,7.939524,North America
Starbucks,18395-173858,Licensed,Ewa Beach,HI,US,96706,-158.02,21.33,USA,7.939524,North America
Starbucks,1563-152524,Licensed,Hilo,HI,US,96720,-155.07,19.7,USA,7.939524,North America
Starbucks,21039-85523,Company Owned,Hilo,HI,US,96720,-155.06,19.7,USA,7.939524,North America
Starbucks,21035-83560,Company Owned,Hilo,HI,US,96720,-155.08,19.72,USA,7.939524,North America
Starbucks,15774-152526,Licensed,Hilo,HI,US,96720,-155.07,19.7,USA,7.939524,North America
Starbucks,21274-210427,Company Owned,Honolulu,HI,US,96815,-157.83,21.28,USA,7.939524,North America
Starbucks,17849-167687,Company Owned,Honolulu,HI,US,96813,-157.86,21.3,USA,7.939524,North America
Starbucks,21032-65366,Company Owned,Honolulu,HI,US,96814,-157.84,21.29,USA,7.939524,North America
Starbucks,72387-5806,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,21038-85521,Company Owned,Honolulu,HI,US,96819,-157.92,21.34,USA,7.939524,North America
Starbucks,21043-92940,Company Owned,Honolulu,HI,US,96815,-157.83,21.28,USA,7.939524,North America
Starbucks,21028-54600,Company Owned,Honolulu,HI,US,96815,-157.82,21.27,USA,7.939524,North America
Starbucks,49920-270206,Licensed,HONOLULU,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Teavana,28661-250024,Company Owned,Honolulu,HI,US,96814,-157.84,21.29,USA,7.939524,North America
Starbucks,15608-156787,Licensed,Honolulu,HI,US,96822,-157.82,21.3,USA,7.939524,North America
Starbucks,15126-157725,Licensed,Honolulu,HI,US,96814,-157.84,21.3,USA,7.939524,North America
Starbucks,79681-120524,Licensed,Honolulu,HI,US,96816,-157.81,21.28,USA,7.939524,North America
Starbucks,75905-104553,Licensed,Honolulu,HI,US,96819,-157.92,21.34,USA,7.939524,North America
Starbucks,75975-107367,Licensed,Honolulu,HI,US,96815,-157.84,21.28,USA,7.939524,North America
Starbucks,28030-249265,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,75965-104554,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,21026-52299,Company Owned,Honolulu,HI,US,96814,-157.85,21.29,USA,7.939524,North America
Starbucks,20829-204824,Company Owned,Honolulu,HI,US,96816,-157.78,21.28,USA,7.939524,North America
Starbucks,21056-99930,Company Owned,Honolulu,HI,US,96817,-157.87,21.34,USA,7.939524,North America
Starbucks,27858-241647,Licensed,Honolulu,HI,US,96814,-157.84,21.29,USA,7.939524,North America
Starbucks,21021-13199,Company Owned,Honolulu,HI,US,96815,-157.81,21.28,USA,7.939524,North America
Starbucks,76998-131727,Licensed,Honolulu,HI,US,96818,-157.93,21.36,USA,7.939524,North America
Starbucks,21054-99654,Company Owned,Honolulu,HI,US,96814,-157.86,21.3,USA,7.939524,North America
Starbucks,21001-8605,Company Owned,Honolulu,HI,US,96816,-157.79,21.28,USA,7.939524,North America
Starbucks,75732-94253,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,26926-246085,Company Owned,Honolulu,HI,US,96814,-157.85,21.29,USA,7.939524,North America
Starbucks,21048-95736,Company Owned,Honolulu,HI,US,96825,-157.71,21.28,USA,7.939524,North America
Starbucks,21019-13626,Company Owned,Honolulu,HI,US,96813,-157.86,21.31,USA,7.939524,North America
Starbucks,21004-8646,Company Owned,Honolulu,HI,US,96813,-157.86,21.31,USA,7.939524,North America
Starbucks,75906-104555,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,21059-100884,Company Owned,Honolulu,HI,US,96818,-157.93,21.34,USA,7.939524,North America
Starbucks,28122-249618,Licensed,HONOLULU,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,22720-202706,Company Owned,Honolulu,HI,US,96821,-157.75,21.28,USA,7.939524,North America
Starbucks,75655-38199,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,21145-209325,Company Owned,Honolulu,HI,US,96814,-157.84,21.29,USA,7.939524,North America
Starbucks,21015-9692,Company Owned,Honolulu,HI,US,96825,-157.71,21.28,USA,7.939524,North America
Starbucks,21045-94675,Company Owned,Honolulu,HI,US,96814,-157.84,21.29,USA,7.939524,North America
Starbucks,75799-97047,Licensed,Honolulu,HI,US,96819,-157.92,21.33,USA,7.939524,North America
Starbucks,70007-130424,Licensed,Honolulu,HI,US,96815,-157.84,21.28,USA,7.939524,North America
Starbucks,21042-88760,Company Owned,Honolulu,HI,US,96813,-157.86,21.31,USA,7.939524,North America
Starbucks,21014-10074,Company Owned,Honolulu,HI,US,96822,-157.81,21.31,USA,7.939524,North America
Starbucks,21069-104119,Company Owned,Honolulu,HI,US,96815,-157.83,21.28,USA,7.939524,North America
Starbucks,49712-270565,Licensed,Kahului,HI,US,96762,-156.47,20.89,USA,7.939524,North America
Starbucks,21002-10053,Company Owned,Kahului,HI,US,96732,-156.45,20.88,USA,7.939524,North America
Starbucks,75957-105038,Licensed,Kahului,HI,US,96732,-156.45,20.89,USA,7.939524,North America
Starbucks,21037-85522,Company Owned,Kahului,HI,US,96732,-156.47,20.89,USA,7.939524,North America
Starbucks,25775-223789,Licensed,Kahului,HI,US,96732,-156.46,20.87,USA,7.939524,North America
Starbucks,25056-202707,Company Owned,Kahului,HI,US,96732,-156.5,20.87,USA,7.939524,North America
Starbucks,75613-68680,Licensed,Kahului Airport,HI,US,96732,-156.44,20.89,USA,7.939524,North America
Starbucks,16809-166730,Licensed,Kailua,HI,US,96734,-157.74,21.39,USA,7.939524,North America
Starbucks,21017-11537,Company Owned,Kailua,HI,US,96734,-157.74,21.39,USA,7.939524,North America
Starbucks,47489-141625,Licensed,Kailua-Kona,HI,US,96740,-155.99,19.65,USA,7.939524,North America
Starbucks,21050-96036,Company Owned,Kailua-Kona,HI,US,96740,-155.99,19.65,USA,7.939524,North America
Starbucks,21013-174744,Company Owned,Kailua-Kona,HI,US,96740,-155.99,19.64,USA,7.939524,North America
Starbucks,21030-58899,Company Owned,Kamuela,HI,US,96743,-155.67,20.02,USA,7.939524,North America
Starbucks,21012-9513,Company Owned,Kaneohe,HI,US,96744,-157.8,21.4,USA,7.939524,North America
Starbucks,20315-202708,Company Owned,Kaneohe,HI,US,96744,-157.81,21.42,USA,7.939524,North America
Starbucks,21047-93484,Company Owned,Kaneohe,HI,US,96744,-157.8,21.42,USA,7.939524,North America
Starbucks,21049-95234,Company Owned,Kapaa,HI,US,96746,-159.32,22.06,USA,7.939524,North America
Starbucks,76999-131728,Licensed,Kapolei,HI,US,96707,-158.09,21.33,USA,7.939524,North America
Starbucks,21062-99872,Company Owned,Kapolei,HI,US,96707,-158.09,21.33,USA,7.939524,North America
Starbucks,21027-54619,Company Owned,Kapolei,HI,US,96707,-158.08,21.34,USA,7.939524,North America
Starbucks,3508-142204,Licensed,Kihei,HI,US,96753,-156.45,20.75,USA,7.939524,North America
Starbucks,21022-27792,Company Owned,Kihei,HI,US,96753,-156.45,20.75,USA,7.939524,North America
Starbucks,21023-52239,Company Owned,Kihei,HI,US,96753,-156.45,20.73,USA,7.939524,North America
Starbucks,21071-107523,Company Owned,Koloa,HI,US,96756,-159.46,21.88,USA,7.939524,North America
Starbucks,3870-141626,Licensed,Kona,HI,US,96740,-156.0,19.65,USA,7.939524,North America
Starbucks,21586-210426,Company Owned,Lahaina,HI,US,96761,-156.68,20.88,USA,7.939524,North America
Starbucks,21016-10054,Company Owned,Lahaina,HI,US,96761,-156.68,20.88,USA,7.939524,North America
Starbucks,21029-57499,Company Owned,Lahaina,HI,US,96761,-156.68,20.89,USA,7.939524,North America
Starbucks,5134-142344,Licensed,Lahaina,HI,US,96761,-156.7,20.92,USA,7.939524,North America
Starbucks,17900-175567,Licensed,Lihue,HI,US,96766,-159.38,21.97,USA,7.939524,North America
Starbucks,78021-105039,Licensed,Lihue,HI,US,96766,-159.35,21.98,USA,7.939524,North America
Starbucks,21041-88460,Company Owned,Lihue,HI,US,96766,-159.38,21.97,USA,7.939524,North America
Starbucks,21011-10055,Company Owned,Mililani,HI,US,96789,-158.02,21.46,USA,7.939524,North America
Starbucks,21046-54640,Company Owned,Mililani,HI,US,96789,-158.01,21.45,USA,7.939524,North America
Starbucks,19691-197724,Company Owned,Mililani,HI,US,96789,-158.0,21.47,USA,7.939524,North America
Starbucks,21072-102215,Company Owned,Pearl City,HI,US,96782,-157.97,21.4,USA,7.939524,North America
Starbucks,21040-85520,Company Owned,Pukalani,HI,US,96768,-156.34,20.84,USA,7.939524,North America
Starbucks,75453-107452,Licensed,Schofield Barracks,HI,US,96857,-158.09,21.49,USA,7.939524,North America
Starbucks,17124-130906,Licensed,Triple Army Medical Center,HI,US,96859,-157.9,21.36,USA,7.939524,North America
Starbucks,21073-102259,Company Owned,Waianae,HI,US,96792,-158.18,21.44,USA,7.939524,North America
Starbucks,21070-104953,Company Owned,Waikoloa,HI,US,96738,-155.88,19.91,USA,7.939524,North America
Starbucks,70063-139304,Licensed,Wailea,HI,US,96753,-156.44,20.69,USA,7.939524,North America
Starbucks,19214-196545,Licensed,Wailuku,HI,US,96793,-156.49,20.89,USA,7.939524,North America
Starbucks,21044-88761,Company Owned,Waipahu,HI,US,96797,-158.01,21.4,USA,7.939524,North America
Starbucks,21061-99913,Company Owned,Waipahu,HI,US,96797,-158.0,21.43,USA,7.939524,North America
Starbucks,21051-96335,Company Owned,Waipahu,HI,US,96797,-158.03,21.39,USA,7.939524,North America
Starbucks,21750-213705,Company Owned,Altoona,IA,US,50009,-93.5,41.64,USA,7.939524,North America
Starbucks,76273-93200,Licensed,Altoona,IA,US,50009,-93.5,41.64,USA,7.939524,North America
Starbucks,11352-98202,Company Owned,Ames,IA,US,50010,-93.62,42.02,USA,7.939524,North America
Starbucks,25776-242245,Company Owned,Ames,IA,US,50014,-93.65,42.02,USA,7.939524,North America
Starbucks,15214-156752,Licensed,Ames,IA,US,50010,-93.61,42.02,USA,7.939524,North America
Starbucks,72897-74390,Licensed,Ames,IA,US,50014,-93.67,42.02,USA,7.939524,North America
Starbucks,72898-74393,Licensed,Ames,IA,US,50010,-93.62,42.02,USA,7.939524,North America
Starbucks,72997-74399,Licensed,Ankeny,IA,US,50023,-93.6,41.73,USA,7.939524,North America
Starbucks,21477-212024,Licensed,Ankeny,IA,US,50023,-93.62,41.71,USA,7.939524,North America
Starbucks,72188-20782,Licensed,Ankeny,IA,US,50021,-93.58,41.71,USA,7.939524,North America
Starbucks,9266-96097,Company Owned,Ankeny,IA,US,50021,-93.58,41.71,USA,7.939524,North America
Starbucks,9353-214189,Company Owned,Bettendorf,IA,US,52722,-90.52,41.54,USA,7.939524,North America
Starbucks,73744-103865,Licensed,Bettendorf,IA,US,52722,-90.48,41.55,USA,7.939524,North America
Starbucks,26717-245064,Company Owned,Burlington,IA,US,52601,-91.14,40.82,USA,7.939524,North America
Starbucks,8951-95343,Company Owned,Cedar Falls,IA,US,50613,-92.44,42.51,USA,7.939524,North America
Starbucks,3867-140227,Licensed,Cedar Falls,IA,US,50613,-92.46,42.47,USA,7.939524,North America
Starbucks,27318-247145,Licensed,Cedar Falls,IA,US,50613,-92.44,42.51,USA,7.939524,North America
Starbucks,25231-237460,Licensed,Cedar Rapids,IA,US,52404,-91.66,41.96,USA,7.939524,North America
Starbucks,72610-26587,Licensed,Cedar Rapids,IA,US,52402,-91.65,42.04,USA,7.939524,North America
Starbucks,10363-100477,Company Owned,Cedar Rapids,IA,US,52404,-91.72,41.96,USA,7.939524,North America
Starbucks,25234-239985,Licensed,Cedar Rapids,IA,US,52405,-91.7,41.97,USA,7.939524,North America
Starbucks,9475-96688,Company Owned,Cedar Rapids,IA,US,52402,-91.62,42.03,USA,7.939524,North America
Starbucks,72613-22324,Licensed,Cedar Rapids,IA,US,52404,-91.72,41.94,USA,7.939524,North America
Starbucks,21284-204384,Licensed,Cedar Rapids,IA,US,52403,-91.6,41.98,USA,7.939524,North America
Starbucks,10364-100476,Company Owned,Cedar Rapids,IA,US,52402,-91.68,42.03,USA,7.939524,North America
Starbucks,79323-95686,Licensed,Cedar Rapids,IA,US,52411,-91.7,42.03,USA,7.939524,North America
Starbucks,21490-210264,Licensed,Clinton,IA,US,52732,-90.19,41.84,USA,7.939524,North America
Starbucks,10446-101061,Company Owned,Clive,IA,US,50325,-93.72,41.6,USA,7.939524,North America
Starbucks,2672-187027,Company Owned,Clive,IA,US,50325,-93.76,41.6,USA,7.939524,North America
Starbucks,10953-99802,Company Owned,Clive,IA,US,50325,-93.77,41.61,USA,7.939524,North America
Teavana,28456-250042,Company Owned,Coralville,IA,US,52241,-91.61,41.69,USA,7.939524,North America
Starbucks,22469-220885,Licensed,Coralville,IA,US,52241,-91.59,41.68,USA,7.939524,North America
Starbucks,11789-105053,Company Owned,Coralville,IA,US,52241,-91.59,41.68,USA,7.939524,North America
Starbucks,17525-173965,Company Owned,Council BLuffs,IA,US,51503,-95.83,41.22,USA,7.939524,North America
Starbucks,79454-98324,Licensed,Council Bluffs,IA,US,51503,-95.83,41.24,USA,7.939524,North America
Starbucks,70347-138925,Licensed,Council Bluffs,IA,US,51501,-95.88,41.25,USA,7.939524,North America
Starbucks,72603-22924,Licensed,Davenport,IA,US,52807,-90.53,41.57,USA,7.939524,North America
Starbucks,13972-103547,Company Owned,Davenport,IA,US,52807,-90.53,41.57,USA,7.939524,North America
Starbucks,11047-103525,Company Owned,Davenport,IA,US,52807,-90.56,41.56,USA,7.939524,North America
Starbucks,24090-230635,Licensed,Davenport,IA,US,52807,-90.51,41.58,USA,7.939524,North America
Starbucks,76200-90365,Licensed,Des Moines,IA,US,50266,-93.78,41.56,USA,7.939524,North America
Starbucks,2680-78883,Company Owned,Des Moines,IA,US,50309,-93.63,41.59,USA,7.939524,North America
Starbucks,10556-97944,Company Owned,Des Moines,IA,US,50321,-93.64,41.54,USA,7.939524,North America
Starbucks,75434-103674,Licensed,Des Moines,IA,US,50314,-93.63,41.6,USA,7.939524,North America
Starbucks,79331-95685,Licensed,Des Moines,IA,US,50265,-93.77,41.56,USA,7.939524,North America
Starbucks,8950-95423,Company Owned,Des Moines,IA,US,50310,-93.7,41.63,USA,7.939524,North America
Starbucks,25233-239986,Licensed,Des Moines,IA,US,50320,-93.59,41.55,USA,7.939524,North America
Starbucks,72932-93905,Licensed,Dubuque,IA,US,52002,-90.74,42.52,USA,7.939524,North America
Starbucks,17826-170649,Licensed,Dubuque,IA,US,52003,-90.72,42.49,USA,7.939524,North America
Starbucks,79342-98323,Licensed,Dubuque,IA,US,52003,-90.66,42.49,USA,7.939524,North America
Starbucks,76537-99197,Licensed,Fort Dodge,IA,US,50501,-94.16,42.51,USA,7.939524,North America
Starbucks,25598-241209,Licensed,Fort Madison,IA,US,52627,-91.34,40.63,USA,7.939524,North America
Starbucks,29665-254168,Licensed,Iowa City,IA,US,52240,-91.53,41.64,USA,7.939524,North America
Starbucks,2855-92721,Company Owned,Iowa City,IA,US,52240,-91.53,41.66,USA,7.939524,North America
Starbucks,21158-204245,Licensed,Iowa City,IA,US,52245,-91.5,41.65,USA,7.939524,North America
Starbucks,25232-237676,Licensed,Iowa City,IA,US,52245,-91.52,41.68,USA,7.939524,North America
Starbucks,9558-96981,Company Owned,Johnston,IA,US,50131,-93.74,41.66,USA,7.939524,North America
Starbucks,20158-202944,Licensed,Johnston,IA,US,50131,-93.7,41.66,USA,7.939524,North America
Starbucks,72913-93906,Licensed,Marion,IA,US,52302,-91.57,42.04,USA,7.939524,North America
Starbucks,20156-202945,Licensed,Marshalltown,IA,US,50158,-92.91,42.04,USA,7.939524,North America
Starbucks,23870-233364,Company Owned,Mason City,IA,US,50401,-93.26,43.15,USA,7.939524,North America
Starbucks,29838-255027,Licensed,Mason City,IA,US,50401,-93.25,43.15,USA,7.939524,North America
Starbucks,20157-200493,Licensed,Mason City,IA,US,50401,-93.24,43.15,USA,7.939524,North America
Starbucks,19777-199564,Licensed,Muscatine,IA,US,52761,-91.04,41.45,USA,7.939524,North America
Starbucks,26814-243616,Company Owned,Muscatine,IA,US,52761,-91.02,41.46,USA,7.939524,North America
Starbucks,73853-115667,Licensed,Newton,IA,US,50208,-93.03,41.7,USA,7.939524,North America
Starbucks,22870-224704,Licensed,Ottumwa,IA,US,52501,-92.44,41.01,USA,7.939524,North America
Starbucks,24661-238371,Company Owned,Sioux City,IA,US,51104,-96.42,42.51,USA,7.939524,North America
Starbucks,21285-207204,Licensed,Sioux City,IA,US,51105,-96.36,42.49,USA,7.939524,North America
Starbucks,3994-147380,Licensed,Sioux City,IA,US,51106,-96.33,42.45,USA,7.939524,North America
Starbucks,9602-97478,Company Owned,Sioux City,IA,US,51106,-96.34,42.45,USA,7.939524,North America
Starbucks,79202-95694,Licensed,Sioux City,IA,US,51104,-96.42,42.52,USA,7.939524,North America
Starbucks,26994-246004,Licensed,Spencer,IA,US,51301,-95.15,43.15,USA,7.939524,North America
Starbucks,23321-228746,Licensed,Spirit Lake,IA,US,51360,-95.11,43.42,USA,7.939524,North America
Starbucks,17544-182086,Licensed,Urbandale,IA,US,50322,-93.74,41.63,USA,7.939524,North America
Starbucks,72644-32302,Licensed,Urbandale,IA,US,50322,-93.77,41.65,USA,7.939524,North America
Starbucks,76371-96999,Licensed,Urbandale,IA,US,50322,-93.7,41.63,USA,7.939524,North America
Starbucks,72636-32303,Licensed,Waterloo,IA,US,50702,-92.33,42.46,USA,7.939524,North America
Starbucks,11178-103545,Company Owned,Waterloo,IA,US,50702,-92.33,42.46,USA,7.939524,North America
Starbucks,22521-220886,Licensed,Waterloo,IA,US,50702,-92.33,42.46,USA,7.939524,North America
Starbucks,76634-99163,Licensed,West Burlington,IA,US,52655,-91.17,40.82,USA,7.939524,North America
Starbucks,22355-217605,Licensed,West Des Moines,IA,US,50266,-93.75,41.6,USA,7.939524,North America
Starbucks,7926-72900,Company Owned,West Des Moines,IA,US,50266,-93.81,41.57,USA,7.939524,North America
Starbucks,72880-74386,Licensed,West Des Moines,IA,US,50266,-93.81,41.6,USA,7.939524,North America
